filename,ground_truth,prediction,ground_truth_normalized,prediction_normalized,wer,cer,length_ground_truth,length_prediction
0011_000201.wav,"a lady, is on alice's lap!",a lady is on alice's lap,a lady is on alices lap,a lady is on alices lap,0.0,0.0,6,6
0011_000202.wav,yeah that sounds good.,ye that sounds good,yeah that sounds good,ye that sounds good,0.25,0.09523809523809523,4,4
0011_000203.wav,i was not grabbed.,yes i was not grabbed,i was not grabbed,yes i was not grabbed,0.25,0.23529411764705882,4,5
0011_000204.wav,the song is really louding on a gate.,the song is really louding on the gate,the song is really louding on a gate,the song is really louding on the gate,0.125,0.08333333333333333,8,8
0011_000205.wav,fear neither root nor sprout!,fear neither root nor sprap,fear neither root nor sprout,fear neither root nor sprap,0.2,0.10714285714285714,5,5
0011_000206.wav,still you owe it a duty.,still you owe it a duty,still you owe it a duty,still you owe it a duty,0.0,0.0,6,6
0011_000207.wav,"what am i, i'm a racer, son of god.",what am i amaresa son of god,what am i im a racer son of god,what am i amaresa son of god,0.3333333333333333,0.22580645161290322,9,7
0011_000208.wav,"however, somebody killed something.",however somebody killed something,however somebody killed something,however somebody killed something,0.0,0.0,4,4
0011_000209.wav,a raging fire was in his eyes.,a raging fire was in his eyes,a raging fire was in his eyes,a raging fire was in his eyes,0.0,0.0,7,7
0011_000210.wav,it weighs seven point five kilogram.,it weighs seven point five kilegram,it weighs seven point five kilogram,it weighs seven point five kilegram,0.16666666666666666,0.02857142857142857,6,6
0011_000211.wav,"from each cake, there sprang a huge dog.",from each cake there sprang a huge dog,from each cake there sprang a huge dog,from each cake there sprang a huge dog,0.0,0.0,8,8
0011_000212.wav,no thank you.,no thank you,no thank you,no thank you,0.0,0.0,3,3
0011_000213.wav,"let it give us a chance, my precious.",let it give us a chance my precious,let it give us a chance my precious,let it give us a chance my precious,0.0,0.0,8,8
0011_000214.wav,"but what about this thing, sticky!",but what about this thing sticky,but what about this thing sticky,but what about this thing sticky,0.0,0.0,6,6
0011_000215.wav,he likes dragons very much.,he likes dragons very much,he likes dragons very much,he likes dragons very much,0.0,0.0,5,5
0011_000216.wav,well it isn't picked at all.,well it isn't picked at all,well it isnt picked at all,well it isnt picked at all,0.0,0.0,6,6
0011_000217.wav,you cruelty shall cost your life !,you cruelty shall cost your laugh,you cruelty shall cost your life,you cruelty shall cost your laugh,0.16666666666666666,0.125,6,6
0011_000218.wav,i'll send for tom to my boudoir.,i'll send for tom to my boudoi,ill send for tom to my boudoir,ill send for tom to my boudoi,0.14285714285714285,0.03333333333333333,7,7
0011_000219.wav,but the tune isn't his own invention.,but the tune is it his own invention,but the tune isnt his own invention,but the tune is it his own invention,0.2857142857142857,0.05714285714285714,7,8
0011_000220.wav,her paw went into your eye?,her paw went into you eye,her paw went into your eye,her paw went into you eye,0.16666666666666666,0.038461538461538464,6,6
0011_000221.wav,i am a selfish sinner.,i am a selfish sinner,i am a selfish sinner,i am a selfish sinner,0.0,0.0,5,5
0011_000222.wav,ask god to help you.,ask god to help ye,ask god to help you,ask god to help ye,0.2,0.10526315789473684,5,5
0011_000223.wav,"pick, pick, pick!",pick pick pick,pick pick pick,pick pick pick,0.0,0.0,3,3
0011_000224.wav,do you know the lid opens?,do you know the lid opens,do you know the lid opens,do you know the lid opens,0.0,0.0,6,6
0011_000225.wav,her existence makes him pleasant.,her existence makes him pleasant,her existence makes him pleasant,her existence makes him pleasant,0.0,0.0,5,5
0011_000226.wav,and the next day. nurse will be released.,and the next day nurse will be released,and the next day nurse will be released,and the next day nurse will be released,0.0,0.0,8,8
0011_000227.wav,"born once every one hundred years, dies in flames!",born once every hundred years dies in flames,born once every one hundred years dies in flames,born once every hundred years dies in flames,0.1111111111111111,0.08333333333333333,9,8
0011_000228.wav,it says no way! shouted daisy.,it says no way shouted daisy,it says no way shouted daisy,it says no way shouted daisy,0.0,0.0,6,6
0011_000229.wav,the first year they sowed rye.,the first year they sowed raft,the first year they sowed rye,the first year they sowed raft,0.16666666666666666,0.10344827586206896,6,6
0011_000230.wav,your own wife is not at home.,your own life is not at home,your own wife is not at home,your own life is not at home,0.14285714285714285,0.03571428571428571,7,7
0011_000231.wav,he told me that i ought to change.,he told me that i aught to change,he told me that i ought to change,he told me that i aught to change,0.125,0.030303030303030304,8,8
0011_000232.wav,"will call her lili, for short.",we'll call her lily for short,will call her lili for short,well call her lily for short,0.3333333333333333,0.07142857142857142,6,6
0011_000233.wav,why should i care though david's lips were twitching?,why should i care though david's lips are were twitching,why should i care though davids lips were twitching,why should i care though davids lips are were twitching,0.1111111111111111,0.0784313725490196,9,10
0011_000234.wav,"hurry up, hurry up!",hurry up hurry up,hurry up hurry up,hurry up hurry up,0.0,0.0,4,4
0011_000235.wav,"if not, i shall go no further.",if not i shall go no further,if not i shall go no further,if not i shall go no further,0.0,0.0,7,7
0011_000236.wav,how rash you are!,how rash are you are,how rash you are,how rash are you are,0.25,0.25,4,5
0011_000237.wav,what would they do at the end of the year?,what would they do at the end of the year,what would they do at the end of the year,what would they do at the end of the year,0.0,0.0,10,10
0011_000238.wav,today isn't an other day.,to day isn't another day,today isnt an other day,to day isnt another day,0.8,0.08695652173913043,5,5
0011_000239.wav,this is the way that snakes always talk.,this is the way that snakes always talk,this is the way that snakes always talk,this is the way that snakes always talk,0.0,0.0,8,8
0011_000240.wav,both side were softly curved.,both side was softly curved,both side were softly curved,both side was softly curved,0.2,0.10714285714285714,5,5
0011_000241.wav,we have showed his shark tooth.,we have showed his shark tooth,we have showed his shark tooth,we have showed his shark tooth,0.0,0.0,6,6
0011_000242.wav,give me your hand or i will cry harder than before.,give me your hand or i will cry harder than before,give me your hand or i will cry harder than before,give me your hand or i will cry harder than before,0.0,0.0,11,11
0011_000243.wav,and has you slain him?,and has you slain him,and has you slain him,and has you slain him,0.0,0.0,5,5
0011_000244.wav,off for the prison ship.,off for the prisonship,off for the prison ship,off for the prisonship,0.4,0.043478260869565216,5,4
0011_000245.wav,do you think it's a woozle?,do you think it's a woozle,do you think its a woozle,do you think its a woozle,0.0,0.0,6,6
0011_000246.wav,we can not do it sir.,we cannot do it sir,we can not do it sir,we cannot do it sir,0.3333333333333333,0.05,6,5
0011_000247.wav,she and i are running a neck and neck race.,she an i are runnin the neck an neck race,she and i are running a neck and neck race,she an i are runnin the neck an neck race,0.4,0.14285714285714285,10,10
0011_000248.wav,in which piglet meets an elephant.,in which piglet meets an elephant,in which piglet meets an elephant,in which piglet meets an elephant,0.0,0.0,6,6
0011_000249.wav,you may imagine how i gape.,you may imagine how i gape,you may imagine how i gape,you may imagine how i gape,0.0,0.0,6,6
0011_000250.wav,her kind and firm glance.,her kind and firm glance,her kind and firm glance,her kind and firm glance,0.0,0.0,5,5
0011_000251.wav,the ladybug told them proudly.,the ladybug told them proudly,the ladybug told them proudly,the ladybug told them proudly,0.0,0.0,5,5
0011_000252.wav,i am run off my feet.,i am run off my feet,i am run off my feet,i am run off my feet,0.0,0.0,6,6
0011_000253.wav,i have a soothsayer.,i have a soothsayer,i have a soothsayer,i have a soothsayer,0.0,0.0,4,4
0011_000254.wav,she laughed.,she laughed,she laughed,she laughed,0.0,0.0,2,2
0011_000255.wav,"this was the twenty fifth of november, seventeen eighty three.",this was the twenty fifth of november seventeen eighty three,this was the twenty fifth of november seventeen eighty three,this was the twenty fifth of november seventeen eighty three,0.0,0.0,10,10
0011_000256.wav,i must have two to fetch and carry.,i must have two to fetch and carry,i must have two to fetch and carry,i must have two to fetch and carry,0.0,0.0,8,8
0011_000257.wav,i would scoff at these followers.,i would scoff at these followers,i would scoff at these followers,i would scoff at these followers,0.0,0.0,6,6
0011_000258.wav,"mum shuts one's mouth up, doesn't it.",mum shuts one's mouth up doesn't it,mum shuts ones mouth up doesnt it,mum shuts ones mouth up doesnt it,0.0,0.0,7,7
0011_000259.wav,the song is called ways and means.,the song is called ways and means,the song is called ways and means,the song is called ways and means,0.0,0.0,7,7
0011_000260.wav,"as soon as she went in, there was disorder.",as soon as she went in there was disorder,as soon as she went in there was disorder,as soon as she went in there was disorder,0.0,0.0,9,9
0011_000261.wav,after a while he perceived both giants.,after a while he perceived both giants,after a while he perceived both giants,after a while he perceived both giants,0.0,0.0,7,7
0011_000262.wav,i believe you are one of them!,i believe you are one of them,i believe you are one of them,i believe you are one of them,0.0,0.0,7,7
0011_000263.wav,she said in subdued voice.,she said in subdued voice,she said in subdued voice,she said in subdued voice,0.0,0.0,5,5
0011_000264.wav,slam the doors and wedge them!,slan the doors and wedge them,slam the doors and wedge them,slan the doors and wedge them,0.16666666666666666,0.034482758620689655,6,6
0011_000265.wav,i've just shot a stag.,i've just shot a stag,ive just shot a stag,ive just shot a stag,0.0,0.0,5,5
0011_000266.wav,we may join with that power.,we may join with that power,we may join with that power,we may join with that power,0.0,0.0,6,6
0011_000267.wav,chapter eleven on the doorstep.,chapter eleven on the doorstep,chapter eleven on the doorstep,chapter eleven on the doorstep,0.0,0.0,5,5
0011_000268.wav,he showed no signs of age.,he showed no signs of age,he showed no signs of age,he showed no signs of age,0.0,0.0,6,6
0011_000269.wav,but show me how your map!,but show me how your map,but show me how your map,but show me how your map,0.0,0.0,6,6
0011_000270.wav,"chew leaves quickly, said rabbit.",chew leaves quickly said rabbit,chew leaves quickly said rabbit,chew leaves quickly said rabbit,0.0,0.0,5,5
0011_000271.wav,i say i will be emperor.,i say i will be emperor,i say i will be emperor,i say i will be emperor,0.0,0.0,6,6
0011_000272.wav,no admittance except on party business.,no admittance except on party business,no admittance except on party business,no admittance except on party business,0.0,0.0,6,6
0011_000273.wav,i'd just as soon swim your way as others do.,i just as soon swim your way as others do,id just as soon swim your way as others do,i just as soon swim your way as others do,0.1,0.023809523809523808,10,10
0011_000274.wav,because he was a man with infinite resource and sagacity.,because he was a man with infinite resource and sag city,because he was a man with infinite resource and sagacity,because he was a man with infinite resource and sag city,0.2,0.017857142857142856,10,11
0011_000275.wav,you shouldn't have pricked him with your horn.,you shouldn't have pricked him with your horn,you shouldnt have pricked him with your horn,you shouldnt have pricked him with your horn,0.0,0.0,8,8
0011_000276.wav,can your name be more hilarious?,can your name be more hilarious,can your name be more hilarious,can your name be more hilarious,0.0,0.0,6,6
